date,Close
20170828  11:30:00,244.26
20170828  12:00:00,244.45
20170828  12:30:00,244.32
20170828  13:00:00,244.42
20170828  13:30:00,244.45
20170829  08:00:00,243.83
20170829  08:30:00,243.94
20170829  09:00:00,244.25
20170829  09:30:00,244.27
20170829  10:00:00,244.41
20170829  10:30:00,244.5
20170829  11:00:00,244.63
20170829  11:30:00,244.76
20170829  12:00:00,244.61
20170829  12:30:00,244.65
20170829  13:00:00,244.93
20170829  13:30:00,245.05
20170830  08:00:00,245.05
20170830  08:30:00,245.21
20170830  09:00:00,245.39
20170830  09:30:00,245.48
20170830  10:00:00,245.45
20170830  10:30:00,245.56
20170830  11:00:00,245.83
20170830  11:30:00,246.08
20170830  12:00:00,246.18
20170830  12:30:00,246.2
20170830  13:00:00,246.21
20170830  13:30:00,246.17
20170831  08:00:00,246.98
20170831  08:30:00,247.13
20170831  09:00:00,246.88
20170831  09:30:00,246.97
20170831  10:00:00,247.05
20170831  10:30:00,247.22
20170831  11:00:00,247.23
20170831  11:30:00,247.11
20170831  12:00:00,247.23
20170831  12:30:00,247.32
20170831  13:00:00,247.5
20170831  13:30:00,247.58
20170901  08:00:00,247.78
20170901  08:00:00,247.78
20170901  08:00:00,247.78
20170901  08:00:00,247.78
20170901  08:30:00,247.89
20170901  08:30:00,247.89
20170901  08:30:00,247.89
20170901  08:30:00,247.89
20170901  09:00:00,248.16
20170901  09:00:00,248.16
20170901  09:00:00,248.16
20170901  09:00:00,248.16
20170901  09:30:00,247.91
20170901  09:30:00,247.91
20170901  09:30:00,247.91
20170901  09:30:00,247.91
20170901  10:00:00,248.09
20170901  10:00:00,248.09
20170901  10:00:00,248.09
20170901  10:00:00,248.09
20170901  10:30:00,248.16
20170901  10:30:00,248.16
20170901  10:30:00,248.16
20170901  10:30:00,248.16
20170901  11:00:00,248.29
20170901  11:00:00,248.29
20170901  11:00:00,248.29
20170901  11:00:00,248.29
20170901  11:30:00,248.23
20170901  11:30:00,248.23
20170901  11:30:00,248.23
20170901  11:30:00,248.23
20170901  12:00:00,248.19
20170901  12:00:00,248.19
20170901  12:00:00,248.19
20170901  12:00:00,248.19
20170901  12:30:00,248.15
20170901  12:30:00,248.15
20170901  12:30:00,248.15
20170901  12:30:00,248.15
20170901  13:00:00,248.17
20170901  13:00:00,248.17
20170901  13:00:00,248.17
20170901  13:00:00,248.17
20170901  13:30:00,248.13
20170901  13:30:00,248.13
20170901  13:30:00,248.13
20170901  13:30:00,248.13
20170905  08:00:00,247.26
20170905  08:30:00,247.04
20170905  09:00:00,246.67
20170905  09:30:00,246.67
20170905  10:00:00,246.62
20170905  10:30:00,245.57
20170905  11:00:00,245.34
20170905  11:30:00,245.41
20170905  12:00:00,245.78
20170905  12:30:00,246.03
20170905  13:00:00,245.91
20170905  13:30:00,246.22
20170906  08:00:00,246.87
20170906  08:30:00,246.68
20170906  09:00:00,246.66
20170906  09:30:00,246.41
20170906  10:00:00,246.56
20170906  10:30:00,246.67
20170906  11:00:00,246.88
20170906  11:30:00,246.95
20170906  12:00:00,246.88
20170906  12:30:00,247.1
20170906  13:00:00,247.11
20170906  13:30:00,247.18
20170907  08:00:00,246.65
20170907  08:30:00,246.46
20170907  09:00:00,247.08
20170907  09:30:00,246.63
20170907  10:00:00,246.67
20170907  10:30:00,246.57
20170907  11:00:00,246.69
20170907  11:30:00,246.72
20170907  12:00:00,246.76
20170907  12:30:00,246.87
20170907  13:00:00,246.81
20170907  13:30:00,246.68
20170908  08:00:00,246.82
20170908  08:00:00,246.82
20170908  08:00:00,246.82
20170908  08:30:00,246.6
20170908  08:30:00,246.6
20170908  08:30:00,246.6
20170908  09:00:00,246.85
20170908  09:00:00,246.85
20170908  09:00:00,246.85
20170908  09:30:00,246.96
20170908  09:30:00,246.96
20170908  09:30:00,246.96
20170908  10:00:00,246.78
20170908  10:00:00,246.78
20170908  10:00:00,246.78
20170908  10:30:00,246.76
20170908  10:30:00,246.76
20170908  10:30:00,246.76
20170908  11:00:00,246.8
20170908  11:00:00,246.8
20170908  11:00:00,246.8
20170908  11:30:00,246.74
20170908  11:30:00,246.74
20170908  11:30:00,246.74
20170908  12:00:00,246.75
20170908  12:00:00,246.75
20170908  12:00:00,246.75
20170908  12:30:00,246.84
20170908  12:30:00,246.84
20170908  12:30:00,246.84
20170908  13:00:00,246.71
20170908  13:00:00,246.71
20170908  13:00:00,246.71
20170908  13:30:00,246.41
20170908  13:30:00,246.41
20170908  13:30:00,246.41
20170911  08:00:00,248.54
20170911  08:30:00,248.72
20170911  09:00:00,248.54
20170911  09:30:00,248.63
20170911  10:00:00,248.88
20170911  10:30:00,249.01
20170911  11:00:00,249.19
20170911  11:30:00,249.2
20170911  12:00:00,249.17
20170911  12:30:00,249.11
20170911  13:00:00,249.07
20170911  13:30:00,249.14
20170912  08:00:00,249.79
20170912  08:30:00,249.59
20170912  09:00:00,249.59
20170912  09:30:00,249.66
20170912  10:00:00,249.72
20170912  10:30:00,249.83
20170912  11:00:00,249.91
20170912  11:30:00,249.95
20170912  12:00:00,249.83
20170912  12:30:00,249.75
20170912  13:00:00,249.78
20170912  13:30:00,249.77
20170913  08:00:00,249.94
20170913  08:30:00,250.04
20170913  09:00:00,249.96
20170913  09:30:00,249.97
20170913  10:00:00,249.89
20170913  10:30:00,249.98
20170913  11:00:00,250.02
20170913  11:30:00,250
20170913  12:00:00,249.97
20170913  12:30:00,249.96
20170913  13:00:00,250.03
20170913  13:30:00,250.03
20170914  08:00:00,249.94
20170914  08:30:00,249.98
20170914  09:00:00,250.06
20170914  09:30:00,250.2
20170914  10:00:00,250.14
20170914  10:30:00,250.05
20170914  11:00:00,250.13
20170914  11:30:00,250.11
20170914  12:00:00,250.02
20170914  12:30:00,250.1
20170914  13:00:00,250.1
20170914  13:30:00,250.08
20170915  08:00:00,248.68
20170915  08:00:00,248.68
20170915  08:00:00,248.68
20170915  08:30:00,248.76
20170915  08:30:00,248.76
20170915  08:30:00,248.76
20170915  09:00:00,249.03
20170915  09:00:00,249.03
20170915  09:00:00,249.03
20170915  09:30:00,249.06
20170915  09:30:00,249.06
20170915  09:30:00,249.06
20170915  10:00:00,249.07
20170915  10:00:00,249.07
20170915  10:00:00,249.07
20170915  10:30:00,249.08
20170915  10:30:00,249.08
20170915  10:30:00,249.08
20170915  11:00:00,248.97
20170915  11:00:00,248.97
20170915  11:00:00,248.97
20170915  11:30:00,249.02
20170915  11:30:00,249.02
20170915  11:30:00,249.02
20170915  12:00:00,248.94
20170915  12:00:00,248.94
20170915  12:00:00,248.94
20170915  12:30:00,248.98
20170915  12:30:00,248.98
20170915  12:30:00,248.98
20170915  13:00:00,249.05
20170915  13:00:00,249.05
20170915  13:00:00,249.05
20170915  13:30:00,249.11
20170915  13:30:00,249.11
20170915  13:30:00,249.11
20170918  08:00:00,249.99
20170918  08:30:00,249.95
20170918  09:00:00,249.89
20170918  09:30:00,250
20170918  10:00:00,249.93
20170918  10:30:00,249.86
20170918  11:00:00,249.83
20170918  11:30:00,249.78
20170918  12:00:00,249.81
20170918  12:30:00,249.52
20170918  13:00:00,249.51
20170918  13:30:00,249.61
20170919  08:00:00,249.7
20170919  08:30:00,249.9
20170919  09:00:00,249.7
20170919  09:30:00,249.84
20170919  10:00:00,249.96
20170919  10:30:00,250.02
20170919  11:00:00,249.95
20170919  11:30:00,249.95
20170919  12:00:00,250.03
20170919  12:30:00,249.92
20170919  13:00:00,249.93
20170919  13:30:00,250.01
20170920  08:00:00,249.97
20170920  08:30:00,249.96
20170920  09:00:00,249.77
20170920  09:30:00,250
20170920  10:00:00,250.03
20170920  10:30:00,250.07
20170920  11:00:00,250.08
20170920  11:30:00,249.84
20170920  12:00:00,249.87
20170920  12:30:00,249.16
20170920  13:00:00,249.61
20170920  13:30:00,249.77
20170921  08:00:00,249.39
20170921  08:30:00,249.34
20170921  09:00:00,249.65
20170921  09:30:00,249.72
20170921  10:00:00,249.68
20170921  10:30:00,249.76
20170921  11:00:00,249.73
20170921  11:30:00,249.77
20170921  12:00:00,249.74
20170921  12:30:00,249.65
20170921  13:00:00,249.65
20170921  13:30:00,249.65
20170922  08:00:00,249.18
20170922  08:00:00,249.18
20170922  08:00:00,249.18
20170922  08:30:00,249.31
20170922  08:30:00,249.31
20170922  08:30:00,249.31
20170922  09:00:00,249.15
20170922  09:00:00,249.15
20170922  09:00:00,249.15
20170922  09:30:00,249.11
20170922  09:30:00,249.11
20170922  09:30:00,249.11
20170922  10:00:00,249.27
20170922  10:00:00,249.27
20170922  10:00:00,249.27
20170922  10:30:00,249.19
20170922  10:30:00,249.19
20170922  10:30:00,249.19
20170922  11:00:00,249.14
20170922  11:00:00,249.14
20170922  11:00:00,249.14
20170922  11:30:00,249.13
20170922  11:30:00,249.13
20170922  11:30:00,249.13
20170922  12:00:00,249.22
20170922  12:00:00,249.22
20170922  12:00:00,249.22
20170922  12:30:00,249.23
20170922  12:30:00,249.23
20170922  12:30:00,249.23
20170922  13:00:00,249.27
20170922  13:00:00,249.27
20170922  13:00:00,249.27
20170922  13:30:00,249.35
20170922  13:30:00,249.35
20170922  13:30:00,249.35
20170925  08:00:00,249.27
20170925  08:30:00,249.41
20170925  09:00:00,248.58
20170925  09:30:00,248.75
20170925  10:00:00,248.54
20170925  10:30:00,248.47
20170925  11:00:00,248.69
20170925  11:30:00,248.56
20170925  12:00:00,248.84
20170925  12:30:00,248.56
20170925  13:00:00,248.65
20170925  13:30:00,248.84
20170926  08:00:00,249.53
20170926  08:30:00,249.46
20170926  09:00:00,249.13
20170926  09:30:00,248.89
20170926  10:00:00,249.14
20170926  10:30:00,249.29
20170926  11:00:00,249.16
20170926  11:30:00,249.35
20170926  12:00:00,249.46
20170926  12:30:00,249.26
20170926  13:00:00,249.28
20170926  13:30:00,249.38
20170927  08:00:00,249.8
20170927  08:30:00,249.54
20170927  09:00:00,249.11
20170927  09:30:00,249.34
20170927  10:00:00,249.26
20170927  10:30:00,249.25
20170927  11:00:00,249.5
20170927  11:30:00,249.47
20170927  12:00:00,249.78
20170927  12:30:00,250.19
20170927  13:00:00,250.25
20170927  13:30:00,250.41
20170928  08:00:00,249.95
20170928  08:30:00,249.95
20170928  09:00:00,250.01
20170928  09:30:00,250.09
20170928  10:00:00,250.06
20170928  10:30:00,250.21
20170928  11:00:00,250.25
20170928  11:30:00,250.25
20170928  12:00:00,250.43
20170928  12:30:00,250.25
20170928  13:00:00,250.26
20170928  13:30:00,250.17
20170929  08:00:00,250.35
20170929  08:00:00,250.35
20170929  08:00:00,250.35
20170929  08:30:00,250.5
20170929  08:30:00,250.5
20170929  08:30:00,250.5
20170929  09:00:00,250.69
20170929  09:00:00,250.69
20170929  09:00:00,250.69
20170929  09:30:00,250.81
20170929  09:30:00,250.81
20170929  09:30:00,250.81
20170929  10:00:00,250.99
20170929  10:00:00,250.99
20170929  10:00:00,250.99
20170929  10:30:00,251.14
20170929  10:30:00,251.14
20170929  10:30:00,251.14
20170929  11:00:00,251.1
20170929  11:00:00,251.1
20170929  11:00:00,251.1
20170929  11:30:00,251.05
20170929  11:30:00,251.05
20170929  11:30:00,251.05
20170929  12:00:00,251.03
20170929  12:00:00,251.03
20170929  12:00:00,251.03
20170929  12:30:00,251.06
20170929  12:30:00,251.06
20170929  12:30:00,251.06
20170929  13:00:00,250.98
20170929  13:00:00,250.98
20170929  13:00:00,250.98
20170929  13:30:00,250.99
20170929  13:30:00,250.99
20170929  13:30:00,250.99
20171002  08:00:00,251.83
20171002  08:30:00,251.86
20171002  09:00:00,251.92
20171002  09:30:00,251.69
20171002  10:00:00,251.56
20171002  10:30:00,251.86
20171002  11:00:00,251.95
20171002  11:30:00,252.02
20171002  12:00:00,252.06
20171002  12:30:00,252.11
20171002  13:00:00,252.13
20171002  13:30:00,252.13
20171003  08:00:00,252.53
20171003  08:30:00,252.32
20171003  09:00:00,252.4
20171003  09:30:00,252.4
20171003  10:00:00,252.48
20171003  10:30:00,252.49
20171003  11:00:00,252.57
20171003  11:30:00,252.53
20171003  12:00:00,252.58
20171003  12:30:00,252.7
20171003  13:00:00,252.7
20171003  13:30:00,252.72
20171004  08:00:00,252.79
20171004  08:30:00,252.86
20171004  09:00:00,252.95
20171004  09:30:00,253.08
20171004  10:00:00,253.29
20171004  10:30:00,253.33
20171004  11:00:00,253.25
20171004  11:30:00,253.22
20171004  12:00:00,253.08
20171004  12:30:00,253.06
20171004  13:00:00,253.14
20171004  13:30:00,253.15
20171005  08:00:00,253.64
20171005  08:30:00,253.65
20171005  09:00:00,253.85
20171005  09:30:00,253.93
20171005  10:00:00,254.28
20171005  10:30:00,254.53
20171005  11:00:00,254.41
20171005  11:30:00,254.56
20171005  12:00:00,254.51
20171005  12:30:00,254.42
20171005  13:00:00,254.59
20171005  13:30:00,254.52
20171006  08:00:00,254.35
20171006  08:00:00,254.35
20171006  08:00:00,254.35
20171006  08:30:00,254.42
20171006  08:30:00,254.42
20171006  08:30:00,254.42
20171006  09:00:00,254.03
20171006  09:00:00,254.03
20171006  09:00:00,254.03
20171006  09:30:00,254.1
20171006  09:30:00,254.1
20171006  09:30:00,254.1
20171006  10:00:00,253.96
20171006  10:00:00,253.96
20171006  10:00:00,253.96
20171006  10:30:00,253.99
20171006  10:30:00,253.99
20171006  10:30:00,253.99
20171006  11:00:00,254.08
20171006  11:00:00,254.08
20171006  11:00:00,254.08
20171006  11:30:00,254.06
20171006  11:30:00,254.06
20171006  11:30:00,254.06
20171006  12:00:00,254.07
20171006  12:00:00,254.07
20171006  12:00:00,254.07
20171006  12:30:00,254.15
20171006  12:30:00,254.15
20171006  12:30:00,254.15
20171006  13:00:00,254.27
20171006  13:00:00,254.27
20171006  13:00:00,254.27
20171006  13:30:00,254.21
20171006  13:30:00,254.21
20171006  13:30:00,254.21
20171009  08:00:00,254.29
20171009  08:30:00,254.24
20171009  09:00:00,254.26
20171009  09:30:00,254.41
20171009  10:00:00,254.4
20171009  10:30:00,254.29
20171009  11:00:00,254.24
20171009  11:30:00,254.3
20171009  12:00:00,254.3
20171009  12:30:00,254.12
20171009  13:00:00,253.98
20171009  13:30:00,253.87
20171010  08:00:00,254.65
20171010  08:30:00,254.38
20171010  09:00:00,254.36
20171010  09:30:00,254.3
20171010  10:00:00,254.17
20171010  10:30:00,254.2
20171010  11:00:00,254.36
20171010  11:30:00,254.39
20171010  12:00:00,254.45
20171010  12:30:00,254.36
20171010  13:00:00,254.33
20171010  13:30:00,254.45
20171011  08:00:00,254.4
20171011  08:30:00,254.6
20171011  09:00:00,254.56
20171011  09:30:00,254.58
20171011  10:00:00,254.6
20171011  10:30:00,254.77
20171011  11:00:00,254.71
20171011  11:30:00,254.68
20171011  12:00:00,254.7
20171011  12:30:00,254.67
20171011  13:00:00,254.77
20171011  13:30:00,254.91
20171012  08:00:00,254.51
20171012  08:30:00,254.82
20171012  09:00:00,254.79
20171012  09:30:00,254.86
20171012  10:00:00,255.01
20171012  10:30:00,254.89
20171012  11:00:00,254.88
20171012  11:30:00,254.99
20171012  12:00:00,254.91
20171012  12:30:00,254.87
20171012  13:00:00,254.75
20171012  13:30:00,254.7
20171013  08:00:00,254.98
20171013  08:00:00,254.98
20171013  08:00:00,254.98
20171013  08:30:00,255.25
20171013  08:30:00,255.25
20171013  08:30:00,255.25
20171013  09:00:00,255.14
20171013  09:00:00,255.14
20171013  09:00:00,255.14
20171013  09:30:00,255.06
20171013  09:30:00,255.06
20171013  09:30:00,255.06
20171013  10:00:00,255.11
20171013  10:00:00,255.11
20171013  10:00:00,255.11
20171013  10:30:00,255.18
20171013  10:30:00,255.18
20171013  10:30:00,255.18
20171013  11:00:00,255.18
20171013  11:00:00,255.18
20171013  11:00:00,255.18
20171013  11:30:00,255.27
20171013  11:30:00,255.27
20171013  11:30:00,255.27
20171013  12:00:00,255.11
20171013  12:00:00,255.11
20171013  12:00:00,255.11
20171013  12:30:00,255.05
20171013  12:30:00,255.05
20171013  12:30:00,255.05
20171013  13:00:00,255.06
20171013  13:00:00,255.06
20171013  13:00:00,255.06
20171013  13:30:00,255.06
20171013  13:30:00,255.06
20171013  13:30:00,255.06
20171016  08:00:00,255.39
20171016  08:30:00,255.02
20171016  09:00:00,254.98
20171016  09:30:00,255.21
20171016  10:00:00,255.07
20171016  10:30:00,254.94
20171016  11:00:00,255.01
20171016  11:30:00,255.13
20171016  12:00:00,255.03
20171016  12:30:00,255.11
20171016  13:00:00,255.09
20171016  13:30:00,255.19
20171017  08:00:00,255.28
20171017  08:30:00,255.19
20171017  09:00:00,255.11
20171017  09:30:00,255.28
20171017  10:00:00,255.14
20171017  10:30:00,255.21
20171017  11:00:00,255.14
20171017  11:30:00,255.1
20171017  12:00:00,255.14
20171017  12:30:00,255.2
20171017  13:00:00,255.27
20171017  13:30:00,255.41
20171018  08:00:00,255.75
20171018  08:30:00,255.63
20171018  09:00:00,255.73
20171018  09:30:00,255.6
20171018  10:00:00,255.62
20171018  10:30:00,255.77
20171018  11:00:00,255.81
20171018  11:30:00,255.85
20171018  12:00:00,255.89
20171018  12:30:00,255.83
20171018  13:00:00,255.82
20171018  13:30:00,255.89
20171019  08:00:00,254.62
20171019  08:30:00,254.84
20171019  09:00:00,255.17
20171019  09:30:00,255.1
20171019  10:00:00,255.02
20171019  10:30:00,255.24
20171019  11:00:00,255.25
20171019  11:30:00,255.41
20171019  12:00:00,255.42
20171019  12:30:00,255.44
20171019  13:00:00,255.57
20171019  13:30:00,255.64
20171020  08:00:00,256.61
20171020  08:00:00,256.61
20171020  08:00:00,256.61
20171020  08:30:00,256.59
20171020  08:30:00,256.59
20171020  08:30:00,256.59
20171020  09:00:00,256.51
20171020  09:00:00,256.51
20171020  09:00:00,256.51
20171020  09:30:00,256.54
20171020  09:30:00,256.54
20171020  09:30:00,256.54
20171020  10:00:00,256.71
20171020  10:00:00,256.71
20171020  10:00:00,256.71
20171020  10:30:00,256.78
20171020  10:30:00,256.78
20171020  10:30:00,256.78
20171020  11:00:00,256.78
20171020  11:00:00,256.78
20171020  11:00:00,256.78
20171020  11:30:00,256.96
20171020  11:30:00,256.96
20171020  11:30:00,256.96
20171020  12:00:00,256.95
20171020  12:00:00,256.95
20171020  12:00:00,256.95
20171020  12:30:00,257.1
20171020  12:30:00,257.1
20171020  12:30:00,257.1
20171020  13:00:00,256.94
20171020  13:00:00,256.94
20171020  13:00:00,256.94
20171020  13:30:00,256.9
20171020  13:30:00,256.9
20171020  13:30:00,256.9
20171023  08:00:00,257.26
20171023  08:30:00,257.17
20171023  09:00:00,257.1
20171023  09:30:00,257.11
20171023  10:00:00,257
20171023  10:30:00,257.01
20171023  11:00:00,257.06
20171023  11:30:00,256.95
20171023  12:00:00,256.75
20171023  12:30:00,256.62
20171023  13:00:00,256.65
20171023  13:30:00,256.36
20171024  08:00:00,256.27
20171024  08:30:00,256.42
20171024  09:00:00,256.5
20171024  09:30:00,256.56
20171024  10:00:00,256.62
20171024  10:30:00,256.61
20171024  11:00:00,256.59
20171024  11:30:00,256.61
20171024  12:00:00,256.65
20171024  12:30:00,256.8
20171024  13:00:00,256.6
20171024  13:30:00,256.45
20171025  08:00:00,255.9
20171025  08:30:00,255.59
20171025  09:00:00,255.21
20171025  09:30:00,254.78
20171025  10:00:00,254.64
20171025  10:30:00,254
20171025  11:00:00,254.61
20171025  11:30:00,254.66
20171025  12:00:00,255.1
20171025  12:30:00,255.35
20171025  13:00:00,255.16
20171025  13:30:00,255.46
20171026  08:00:00,256.01
20171026  08:30:00,255.78
20171026  09:00:00,256.28
20171026  09:30:00,255.92
20171026  10:00:00,255.93
20171026  10:30:00,256.1
20171026  11:00:00,255.72
20171026  11:30:00,255.99
20171026  12:00:00,256.01
20171026  12:30:00,256.06
20171026  13:00:00,255.84
20171026  13:30:00,255.78
20171027  08:00:00,256.55
20171027  08:00:00,256.55
20171027  08:00:00,256.55
20171027  08:30:00,256.81
20171027  08:30:00,256.81
20171027  08:30:00,256.81
20171027  09:00:00,256.95
20171027  09:00:00,256.95
20171027  09:00:00,256.95
20171027  09:30:00,257.36
20171027  09:30:00,257.36
20171027  09:30:00,257.36
20171027  10:00:00,257.5
20171027  10:00:00,257.5
20171027  10:00:00,257.5
20171027  10:30:00,257.54
20171027  10:30:00,257.54
20171027  10:30:00,257.54
20171027  11:00:00,257.65
20171027  11:00:00,257.65
20171027  11:00:00,257.65
20171027  11:30:00,257.49
20171027  11:30:00,257.49
20171027  11:30:00,257.49
20171027  12:00:00,257.68
20171027  12:00:00,257.68
20171027  12:00:00,257.68
20171027  12:30:00,257.75
20171027  12:30:00,257.75
20171027  12:30:00,257.75
20171027  13:00:00,257.6
20171027  13:00:00,257.6
20171027  13:00:00,257.6
20171027  13:30:00,257.63
20171027  13:30:00,257.63
20171027  13:30:00,257.63
20171030  08:00:00,257.29
20171030  08:30:00,257.5
20171030  09:00:00,257.43
20171030  09:30:00,257.05
20171030  10:00:00,256.83
20171030  10:30:00,256.7
20171030  11:00:00,256.81
20171030  11:30:00,257
20171030  12:00:00,256.74
20171030  12:30:00,256.81
20171030  13:00:00,256.87
20171030  13:30:00,256.69
20171031  08:00:00,256.97
20171031  08:30:00,257.04
20171031  09:00:00,257.14
20171031  09:30:00,257.23
20171031  10:00:00,257.3
20171031  10:30:00,257.23
20171031  11:00:00,257.2
20171031  11:30:00,257.23
20171031  12:00:00,257.28
20171031  12:30:00,257.34
20171031  13:00:00,257.36
20171031  13:30:00,257.24
20171101  08:00:00,258.28
20171101  08:30:00,258
20171101  09:00:00,257.94
20171101  09:30:00,257.92
20171101  10:00:00,257.55
20171101  10:30:00,257.7
20171101  11:00:00,257.56
20171101  11:30:00,257.34
20171101  12:00:00,257.53
20171101  12:30:00,257.5
20171101  13:00:00,257.63
20171101  13:30:00,257.62
20171102  08:00:00,257.34
20171102  08:30:00,256.64
20171102  09:00:00,256.97
20171102  09:30:00,256.76
20171102  10:00:00,256.99
20171102  10:30:00,257.39
20171102  11:00:00,257.36
20171102  11:30:00,257.2
20171102  12:00:00,257.16
20171102  12:30:00,257.42
20171102  13:00:00,257.07
20171102  13:30:00,257.45
20171103  08:00:00,257.59
20171103  08:00:00,257.59
20171103  08:00:00,257.59
20171103  08:30:00,257.6
20171103  08:30:00,257.6
20171103  08:30:00,257.6
20171103  09:00:00,257.64
20171103  09:00:00,257.64
20171103  09:00:00,257.64
20171103  09:30:00,257.78
20171103  09:30:00,257.78
20171103  09:30:00,257.78
20171103  10:00:00,257.95
20171103  10:00:00,257.95
20171103  10:00:00,257.95
20171103  10:30:00,258.19
20171103  10:30:00,258.19
20171103  10:30:00,258.19
20171103  11:00:00,258.15
20171103  11:00:00,258.15
20171103  11:00:00,258.15
20171103  11:30:00,258.25
20171103  11:30:00,258.25
20171103  11:30:00,258.25
20171103  12:00:00,258.36
20171103  12:00:00,258.36
20171103  12:00:00,258.36
20171103  12:30:00,258.46
20171103  12:30:00,258.46
20171103  12:30:00,258.46
20171103  13:00:00,258.38
20171103  13:00:00,258.38
20171103  13:00:00,258.38
20171103  13:30:00,258.38
20171103  13:30:00,258.38
20171103  13:30:00,258.38
20171106  08:00:00,258.53
20171106  08:30:00,258.66
20171106  09:00:00,258.57
20171106  09:30:00,258.76
20171106  10:00:00,258.6
20171106  10:30:00,258.66
20171106  11:00:00,258.78
20171106  11:30:00,258.76
20171106  12:00:00,258.82
20171106  12:30:00,258.82
20171106  13:00:00,258.93
20171106  13:30:00,258.99
20171107  08:00:00,259.22
20171107  08:30:00,259.03
20171107  09:00:00,258.75
20171107  09:30:00,258.75
20171107  10:00:00,258.25
20171107  10:30:00,258.37
20171107  11:00:00,258.44
20171107  11:30:00,258.62
20171107  12:00:00,258.51
20171107  12:30:00,258.41
20171107  13:00:00,258.32
20171107  13:30:00,258.29
20171108  08:00:00,258.35
20171108  08:30:00,258.43
20171108  09:00:00,258.57
20171108  09:30:00,258.57
20171108  10:00:00,258.59
20171108  10:30:00,258.83
20171108  11:00:00,258.94
20171108  11:30:00,259.01
20171108  12:00:00,259.01
20171108  12:30:00,259.02
20171108  13:00:00,259.03
20171108  13:30:00,259.09
20171109  08:00:00,258.08
20171109  08:30:00,258.13
20171109  09:00:00,258.33
20171109  09:30:00,257.8
20171109  10:00:00,257.3
20171109  10:30:00,256.49
20171109  11:00:00,256.99
20171109  11:30:00,257.55
20171109  12:00:00,257.67
20171109  12:30:00,257.79
20171109  13:00:00,257.81
20171109  13:30:00,258.15
20171110  08:00:00,257.76
20171110  08:00:00,257.76
20171110  08:00:00,257.76
20171110  08:30:00,257.67
20171110  08:30:00,257.67
20171110  08:30:00,257.67
20171110  09:00:00,257.65
20171110  09:00:00,257.65
20171110  09:00:00,257.65
20171110  09:30:00,257.61
20171110  09:30:00,257.61
20171110  09:30:00,257.61
20171110  10:00:00,257.84
20171110  10:00:00,257.84
20171110  10:00:00,257.84
20171110  10:30:00,257.8
20171110  10:30:00,257.8
20171110  10:30:00,257.8
20171110  11:00:00,257.7
20171110  11:00:00,257.7
20171110  11:00:00,257.7
20171110  11:30:00,257.87
20171110  11:30:00,257.87
20171110  11:30:00,257.87
20171110  12:00:00,257.86
20171110  12:00:00,257.86
20171110  12:00:00,257.86
20171110  12:30:00,258.13
20171110  12:30:00,258.13
20171110  12:30:00,258.13
20171110  13:00:00,258.15
20171110  13:00:00,258.15
20171110  13:00:00,258.15
20171110  13:30:00,258.18
20171110  13:30:00,258.18
20171110  13:30:00,258.18
20171113  08:00:00,257.86
20171113  08:30:00,258.23
20171113  09:00:00,258.05
20171113  09:30:00,258.12
20171113  10:00:00,258.31
20171113  10:30:00,258.22
20171113  11:00:00,258.24
20171113  11:30:00,258.25
20171113  12:00:00,258.34
20171113  12:30:00,258.35
20171113  13:00:00,258.34
20171113  13:30:00,258.47
20171114  08:00:00,257.04
20171114  08:30:00,257
20171114  09:00:00,257.7
20171114  09:30:00,257.62
20171114  10:00:00,257.77
20171114  10:30:00,257.7
20171114  11:00:00,257.23
20171114  11:30:00,257.43
20171114  12:00:00,257.51
20171114  12:30:00,257.65
20171114  13:00:00,257.7
20171114  13:30:00,257.6
20171115  08:00:00,255.92
20171115  08:30:00,256.37
20171115  09:00:00,256.92
20171115  09:30:00,257.05
20171115  10:00:00,256.93
20171115  10:30:00,256.91
20171115  11:00:00,256.89
20171115  11:30:00,256.72
20171115  12:00:00,256.68
20171115  12:30:00,256.68
20171115  13:00:00,256.85
20171115  13:30:00,256.6
20171116  08:00:00,257.73
20171116  08:30:00,258.03
20171116  09:00:00,258.41
20171116  09:30:00,258.27
20171116  10:00:00,258.54
20171116  10:30:00,258.75
20171116  11:00:00,258.77
20171116  11:30:00,258.72
20171116  12:00:00,258.86
20171116  12:30:00,258.86
20171116  13:00:00,258.74
20171116  13:30:00,258.75
20171117  08:00:00,258.21
20171117  08:00:00,258.21
20171117  08:00:00,258.21
20171117  08:30:00,258.19
20171117  08:30:00,258.19
20171117  08:30:00,258.19
20171117  09:00:00,258.23
20171117  09:00:00,258.23
20171117  09:00:00,258.23
20171117  09:30:00,258.16
20171117  09:30:00,258.16
20171117  09:30:00,258.16
20171117  10:00:00,258.18
20171117  10:00:00,258.18
20171117  10:00:00,258.18
20171117  10:30:00,258.29
20171117  10:30:00,258.29
20171117  10:30:00,258.29
20171117  11:00:00,258.25
20171117  11:00:00,258.25
20171117  11:00:00,258.25
20171117  11:30:00,258.16
20171117  11:30:00,258.16
20171117  11:30:00,258.16
20171117  12:00:00,258.21
20171117  12:00:00,258.21
20171117  12:00:00,258.21
20171117  12:30:00,258.17
20171117  12:30:00,258.17
20171117  12:30:00,258.17
20171117  13:00:00,258.2
20171117  13:00:00,258.2
20171117  13:00:00,258.2
20171117  13:30:00,257.99
20171117  13:30:00,257.99
